id,providerListingId,imgSrc,hasImage,carouselPhotos,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info2String,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,brokerName,info3String,builderName,lotAreaString,isPropertyResultCDP,best_deal
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299480056,,https://photos.zillowstatic.com/fp/4f42a0d98c3e3315ef3d74d68db9da4a-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/4f42a0d98c3e3315ef3d74d68db9da4a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dcdf81b9e0fa0270daa86917c39691e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b06a27413f31bb8e10d853f27d712c81-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4ab7ca8a7844f3a02144720f83e1001e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c227134ce22926b3a8f22da1b254dcc6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a1fcfaa08bc7905de64023f4633c9a66-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a708b1926f791a4e77e56b98a02235df-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5328b2217be0cdabfaf84f22dd8e5882-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/72e94cea5fa5d7a5a8531e6ab911e24e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7102d2dd52347d48b1a18796c2492212-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0ec32921d5c82f4ad254cb85e19f3307-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/38f0a85152c46b9a70ebaaac4c07bb08-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dc8eef7dbe0d9e0187ba55b58ce67ecb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/20a549476f7baab0d3623577057aca78-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/de07d2a3f7c177e90c75cb061aa8751e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/481a18e7e8533e666f9dacc8dee8a1ee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d5cc8445c5d05d7c7426f585b4246fae-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/07e374cda75220c0ee42d27dcdd6c458-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b61e3b9146ec6ef2320c7f16f48571c2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ef8e5f0090ab2e724e7c532e5263d822-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a6e811f245bdd4c9565e2cec8db84a1a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/94b5fbbcfc16efbc1c9d4f0989cbb0d1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be4161a3c97cae9f5c91a82531872048-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ae0a3d5d3f5bc05cd08dfdbade0d913f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6e367ca80a8e6b34133dfce665a51970-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5cefcdb94501f76fb59dec33aa2867c4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ec1e17546086eaac149ec6c673308aa8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ddb45f0feb762029564b825e98aab5c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cfbdb1a626bf29983d3b7180cfbaa12b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1e5e881736f5946b27ec30c2e21146d3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/14192c6cc6bfec497b02249466fd216b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5f610141c5fb6cbeb761d0fa8dd41082-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6d92f652b623eb01942586ca99f6255b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c31284c05ce104681d14190ea3550d38-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b1ae89956700717e3bb83af2bd0c88bf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d8d8ced5afcd1cd5cc05b75a43012efe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d2444f323d123a85574401fe9c24a233-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/baf13abbb37763adc81754db57125176-p_e.jpg'}]",https://www.zillow.com/homedetails/127-Willow-Ave-2-Hoboken-NJ-07030/299480056_zpid/,FOR_SALE,Condo for sale,$,"$2,475,000 ",2475000,"127 Willow Ave #2, Hoboken, NJ 07030",127 Willow Ave #2,Hoboken,NJ,7030,FALSE,4,5,4139,"{'latitude': 40.73906, 'longitude': -74.03391}",FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),2395399,FALSE,TRUE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,79601
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38885689,,https://photos.zillowstatic.com/fp/bbb0b3b1a52c5706e123fa6b55b37697-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/bbb0b3b1a52c5706e123fa6b55b37697-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cc3bf0e359da7e26fe04230c3f6ede9d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/edae7f1cee82bc20ab707612d9503ec9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d5dbd0e9c15aa73071a17371ad057117-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cff64504d6bc53d92b0dfbbd8c8aaad6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/16ce0c3d1980e6e86f6ded1575de55ab-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/daba81ab9cb7aa5086e5918359fad4ad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/26b3d99613c2ab8393136cc483db3e51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/680b3ff8751ae2712147b4ec31017d29-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2fe6c060a9a29704838dd5f22bfc8ed0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/01b345dcf58a6e81de6b3b1b75b632af-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fa35926602a6af626aa752d5c11efa9a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e4762edbffb698818947fe14b147e6a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/67c1faa19467bc64c655b4127d4210e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3cae872bff053f0594476db0591996a0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/25418176f987f521ee8198b9a6d30d30-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/243a7b68b893c4f56e667aa5cb6ee031-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/647609972265d6855f41d64eaf865ed3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2e3fc3c922393994a1de1b4d94e238c5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fa09f02f442a724ebbc1e9024b014fcd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a579c2e0e7d0b22efc256fec9e3e355b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a98cf7dbd3035dde36e12fdb3f18720-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/00f817f99a83bf07591529450a90eb26-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a438898ac77a32ee2c604bc2db09e59-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e4983329555cf04e834c20a3a90d7168-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c70bc5ef5c04f5ddcec25a9755c56350-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6d41cb704078c4a8b526b04c70ef3b47-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2fb406d4984e75a50a7a6dc985e08fd5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eb7268e754d9ccf00a873692ce93022e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a6fed63a8910b8af864e7a995322d2b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/391108198f4e542307bef504ca631bc6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/261d8867ae275498ba4a10fcaab2d502-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/825c1e9af3c2a3660d8e5c04c89b8fe2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/29f95ba27b34a16f9bcb1bb5a66ee5ef-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/865fcfee55032e7f758666c8c611e31a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9ed9b3302af14ccb48ed1871846afa04-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/32e82c7b6643fd97330b549ec3ed76a0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5b8c3b2838cd7a56c611b5c76413d2b4-p_e.jpg'}]",https://www.zillow.com/homedetails/154-2nd-St-Hoboken-NJ-07030/38885689_zpid/,FOR_SALE,House for sale,$,"$2,350,000 ",2350000,"154 2nd St, Hoboken, NJ 07030",154 2nd St,Hoboken,NJ,7030,FALSE,4,4,,"{'latitude': 40.73902, 'longitude': -74.03163}",FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),2266000,FALSE,TRUE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,84000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108636914,,https://photos.zillowstatic.com/fp/5f303666a329e6fd179bcc0049079b30-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/5f303666a329e6fd179bcc0049079b30-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/887907a7021be472b57b810f22aeec1c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e36c49af217fed51598347875daf26da-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fc934d08aad16bdd0419add9159d39c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3a13b65cdd30e1a083a0a8d5c21de1bf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/61358188ecc3bbcc8cd9fb50064440a4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3a759bf09d68a25dd4914095e44b03f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/12363e114f3c0bb81bf3b440a0b90f0f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a0b0daeb232f86956fa60880ac5e5a31-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1709b7c0b7cd6e3da899dc042491d077-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/04f12502a715c0358f5e13a956f1c5ba-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4d7ed25f3d218034819a4324ced11912-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/215e207d05deae29e1fc733bc128c8c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3124893a324f97a2f369e54d96efb205-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7e92d4bf14a31f07f196d1f70f13efdb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c688555aebe2d5bc91ceb12f986da3b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c1f778d2af18956dc4fc17e80380cad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/33eb1932159f289906ecaaf9011c5e3a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/308616351a196aed1cf1a21c83cfc596-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/10ea0b66d45370a9b33d6ce6369275d4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5639a942690186ae84a97c0d3a761267-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8da2734c6cafdb7fd9172e6375f9a7e1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/545ff5b0fc42e77a14d346e2c767d033-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a7196105f8e6dfe7abe51e98898b8b1a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/88817df0f4051d9e3345d95026324b12-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/08543581d89df869b98472f692024b9d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5600058e420e085a757a689d48b535f7-p_e.jpg'}]",https://www.zillow.com/homedetails/1125-Maxwell-Ln-APT-928-Hoboken-NJ-07030/108636914_zpid/,FOR_SALE,Condo for sale,$,"$2,499,000 ",2499000,"1125 Maxwell Ln APT 928, Hoboken, NJ 07030",1125 Maxwell Ln APT 928,Hoboken,NJ,7030,FALSE,3,2,1622,"{'latitude': 40.75013, 'longitude': -74.024635}",FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),2407700,FALSE,FALSE,TRUE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,91300
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38886740,,https://photos.zillowstatic.com/fp/10facecb934f4da703b058972b7bcb28-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/10facecb934f4da703b058972b7bcb28-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d656ad868fbb954c06564e90717b0543-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c48a2e8b30d7b4d4423522f639e92c61-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ac5a57fe139233b39e9ac78b296cf028-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8ebca480ed0220fa356cccddc455cf3d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/427a7e4d728a94603292e4369419e4ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ed3059cbe291dc97eded1767375b9b5d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ce78159b0632dedc6f409c2a26ee8ff4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5840a521ab110af04fee99991b7f4dc2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b2ed66645a64248d79141447690403c3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/13a9ac8c6176be0cbf2ae8e4baba7b32-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6857a936e4c1df9e915e401a0f04cd60-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/968db7f0ffcd972a0ec6b7ba43a13518-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ec0f1b2695ff25cf482066b213f5c1b5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6296e5de8511ab8436628bb6404b31a6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cc311e921f0d9311c661fa4c90245c25-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d493aaffd199af99a708383ad6b9ff3a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/296e1421786c1a991e7878d2d06889f4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2b10fadc4ac59fdf90161f831ecfa6c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/51c68815cc11007d814cacfc86e9eafe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/88c8532a06cc2cabd00d5a9ec2cf34e6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cd967c9708af2af9f2b383eec5f98815-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/13a9ac8c6176be0cbf2ae8e4baba7b32-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/68f2bc39066b19dd11e73f745075af5a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a856dc00d5a0955abb8491be00474794-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/67a1823a3adb3ab82d8ed7121f5fb674-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7d558ac215a566228574f1ef41ea1009-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fdb3c4a11e7e6b87b269a97a29dfce89-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5fe62aabab27dc8287a5b22719bb7509-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/deb88ebcf50e004c55a371c7e4dbb6be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ae29e7505518e75f53fa26aebdf5cddc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c58007893da5c132f1c816815045258e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a856dc00d5a0955abb8491be00474794-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/92760759fda55d10fe1ebc990f48006d-p_e.jpg'}]",https://www.zillow.com/homedetails/814-Hudson-St-Hoboken-NJ-07030/38886740_zpid/,FOR_SALE,House for sale,$,"$3,250,000 ",3250000,"814 Hudson St, Hoboken, NJ 07030",814 Hudson St,Hoboken,NJ,7030,FALSE,4,4,,"{'latitude': 40.746407, 'longitude': -74.02739}",FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$250,000 (Sep 26)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),3137500,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,112500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062928393,29582472,https://photos.zillowstatic.com/fp/ab20f34cee99ad33b7f307e098a23f3b-p_e.jpg,TRUE,,https://www.zillow.com/homedetails/720-Clinton-St-401M-Hoboken-NJ-7030/2062928393_zpid/,FOR_SALE,New construction,$,"$2,499,000 ",2499000,"720 Clinton St #401M, Hoboken, NJ 7030",720 Clinton St #401M,Hoboken,NJ,7030,FALSE,3,4,2097,"{'latitude': 40.74661, 'longitude': -74.03302}",FALSE,"{'type': 'DAYS_ON', 'text': '119 days on Zillow'}",,FALSE,FALSE,FALSE,ForSale,New Construction,2376400,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,TRUE,FALSE,,TRUE,FALSE,,,,,,,Wonder Lofts,,,122600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38886037,,https://photos.zillowstatic.com/fp/9424bce38c4276ac908ea99fa540a2ed-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/9424bce38c4276ac908ea99fa540a2ed-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/20060fb30b4a0444ce98bb4eb7e699fe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3805d8ec93f62503914f75847107491b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d5acc78b51020258d3a2e262ad548d9a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aeee1e20b7b088bd2220f0810585837e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cf444072c33eb29e6daab9f156d0fa63-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a8c7ad90daabb7bbcaa117b92a96b16c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5256e1a8d73baecdd22a8818af425c49-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1c696a4ac3cfeee076ec36d4f728eaab-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f65e94866f84fe09478f11420d60a8cc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f3655d0de8c93fc09d4a5c33354421cf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4c378f3928cb6e2401876e14b38881de-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1cb7d2fb3e2a9dccdaf742a24fc37f5a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3590db072220778dfe005610af9962a1-p_e.jpg'}]",https://www.zillow.com/homedetails/1042-Bloomfield-St-Hoboken-NJ-07030/38886037_zpid/,FOR_SALE,Multi-family home for sale,$,"$4,250,000 ",4250000,"1042 Bloomfield St, Hoboken, NJ 07030",1042 Bloomfield St,Hoboken,NJ,7030,FALSE,12,8,,"{'latitude': 40.74992, 'longitude': -74.028206}",FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$145,000 (Nov 12)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),4108700,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,141300
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38886961,,https://photos.zillowstatic.com/fp/b77febccf7da497e79a67756c2f65197-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/b77febccf7da497e79a67756c2f65197-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d487cc7952698fe7904d30098c24c5e2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0829b83b46bb5447d5fe0cb4a72c48cf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3e8194c57a6e11679461b5d8eb37bd49-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/91edceb2c3a4fbd1504b2cc6b0f99ad8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/abe0d76e1add568d3721267f781a85e1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0d5c088dbad1a04ee50a1416e1fe0dbd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b5e4c995c31a23889a152e1fb9050963-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9f9aacca9d81bb94ab6563c285a5b705-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7b3d64ec67f94aec4e23e520eddaf5d8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7dec10044f048688f3c21b6fd36e1c0d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/43ec970151998475f5d8de942ea5c740-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b2e5f336f2521ec8673f6661cc0d125-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4e28f35e3fd65b23860ed122b4192de6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3b20e11691eab782ce06eecff5b38655-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8cec522e59e591b4a42c4b2771f7f0c5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3f4842a66a0bb7e098442a15d83281e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd25c83c46a8cd709ff1a6d55354f6a6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aa82991dd33361aa638ace512c8d1955-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0aca17b6d1e578918cd227ee08cc1598-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3b239ebc3a9fee6b992cee7c345e8925-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9cab2ff0bd0d569325dfab5eb4d65200-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d9f7a72ddb46cd1e1ccf831491dec0d6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/005223fd8234ddbbfb7536893bd49803-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dde773d8c8f1e5e94031b8059b09cd1f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5af0fc41054014a77c0a1f9348441349-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2b0c6462963d9212e0a9222733ba6f94-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3f1defeaa06abd190dcedc569bc5d5b0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/23b698a8a89357428b4098fc6bf8c3ea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6ddff222f2103523e7f451c28900a9c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e1144fa2b2397c204b882681987be925-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/90f6a609c2f87943875ad9fe30259f8e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/97fce27d4b3bdcb5b3aad11a3bb2e727-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fd94a83826c2b3e4ce86423f85aadf4e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4c559b24878b3a3e62b4b1480b25790b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e3650ad60151931a5da1677b5ccfa84-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b139b943d7cbe6701b4b85a5e1aa8c69-p_e.jpg'}]",https://www.zillow.com/homedetails/609-Hudson-St-Hoboken-NJ-07030/38886961_zpid/,FOR_SALE,Multi-family home for sale,$,"$4,450,000 ",4450000,"609 Hudson St, Hoboken, NJ 07030",609 Hudson St,Hoboken,NJ,7030,FALSE,9,7,,"{'latitude': 40.74358, 'longitude': -74.02756}",FALSE,"{'type': 'DAYS_ON', 'text': '17 days on Zillow'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),4261800,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,188200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
